118	176.5	26.15	164.5	-5.93	-164.5	-13.03	-157.4	-67.89	154.4	52.74	-67.42	56.26	158.6	-80.94	-135	13.33	90.5	19.78	-137.5	-16.8	169.2	10.95	-55.85	57.49	-90.25	-29.86	
119	175	26.38	163	-5.922	-166	-13.09	-158.7	-68.51	155.8	53.11	-66.44	55.13	159.9	-81.63	-134.6	11.88	89.9	18.41	-137.2	-15.35	167.7	11.09	-54.77	56.45	-89.45	-28.59	
120	173.6	26.61	161.5	-5.914	-167.5	-13.14	-160.1	-69.12	157.3	53.47	-65.45	54	161.2	-82.33	-134.3	10.43	89.29	17.03	-136.8	-13.91	166.2	11.23	-53.69	55.4	-88.65	-27.32	
121	172.1	26.85	160	-5.906	-169	-13.19	-161.5	-69.74	158.8	53.84	-64.47	52.86	162.6	-83.02	-133.9	8.97	88.68	15.66	-136.4	-12.46	164.7	11.36	-52.61	54.36	-87.86	-26.05	
122	170.6	27.08	158.5	-5.898	-170.5	-13.24	-162.8	-70.36	160.2	54.2	-63.48	51.73	163.9	-83.71	-133.5	7.516	88.08	14.29	-136	-11.01	163.2	11.5	-51.54	53.32	-87.06	-24.78	
123	169.1	27.32	157	-5.89	-172	-13.29	-164.2	-70.98	161.7	54.57	-62.5	50.6	165.2	-84.41	-133.2	6.061	87.47	12.92	-135.6	-9.564	161.7	11.64	-50.46	52.28	-86.26	-23.51	
124	167.6	27.55	155.5	-5.882	-173.5	-13.34	-165.6	-71.59	163.1	54.93	-61.51	49.47	166.5	-85.1	-132.8	4.606	86.86	11.55	-135.2	-8.116	160.2	11.78	-49.38	51.24	-85.47	-22.24	
125	166.2	27.78	154	-5.874	-175	-13.4	-166.9	-72.21	164.6	55.3	-60.53	48.34	167.9	-85.8	-132.5	3.152	86.25	10.18	-134.8	-6.669	158.7	11.92	-48.3	50.2	-84.67	-20.97	
126	164.7	28.02	152.5	-5.866	-176.5	-13.45	-168.3	-72.83	166	55.66	-59.54	47.21	169.2	-86.49	-132.1	1.697	85.65	8.805	-134.4	-5.222	157.2	12.06	-47.22	49.15	-83.87	-19.7	
127	163.2	28.25	151	-5.858	-178	-13.5	-169.7	-73.45	167.5	56.03	-58.56	46.08	170.5	-87.18	-131.7	0.2423	85.04	7.434	-134	-3.775	155.7	12.2	-46.14	48.11	-83.08	-18.43	
128	161.7	28.49	149.5	-5.85	-179.5	-13.55	-171	-74.07	168.9	56.39	-57.57	44.94	171.9	-87.88	-131.4	-1.212	84.43	6.062	-133.6	-2.328	154.2	12.34	-45.06	47.07	-82.28	-17.15	
129	160.2	28.72	148	-5.841	179	-13.6	-172.4	-74.68	170.4	56.75	-56.59	43.81	173.2	-88.57	-131	-2.667	83.83	4.691	-133.2	-0.8808	152.7	12.48	-43.98	46.03	-81.48	-15.88	
130	158.8	28.95	146.5	-5.833	177.5	-13.65	-173.8	-75.3	171.8	57.12	-55.61	42.68	174.5	-89.27	-130.6	-4.122	83.22	3.319	-132.8	0.5663	151.2	12.62	-42.9	44.99	-80.69	-14.61	
131	157.3	29.19	145	-5.825	176	-13.71	-175.1	-75.92	173.3	57.48	-54.62	41.55	175.9	-89.96	-130.3	-5.576	82.61	1.947	-132.4	2.013	149.7	12.76	-41.82	43.95	-79.89	-13.34	
132	155.8	29.42	143.5	-5.817	174.5	-13.76	-176.5	-76.54	174.8	57.85	-53.64	40.42	-2.813	-89.35	-129.9	-7.031	82	0.5759	-132	3.461	148.2	12.9	-40.74	42.9	-79.09	-12.07	
133	154.3	29.66	142	-5.809	173	-13.81	-177.9	-77.15	176.2	58.21	-52.65	39.29	-1.483	-88.65	-129.5	-8.486	81.4	-0.7957	-131.6	4.908	146.7	13.04	-39.66	41.86	-78.3	-10.8	
134	152.8	29.89	140.5	-5.801	171.5	-13.86	-179.2	-77.77	177.7	58.58	-51.67	38.15	-0.1531	-87.96	-129.2	-9.94	80.79	-2.167	-131.2	6.355	145.3	13.18	-38.58	40.82	-77.5	-9.528	
135	151.3	30.12	139	-5.793	170	-13.91	179.4	-78.39	179.1	58.94	-50.68	37.02	1.177	-87.26	-128.8	-11.4	80.18	-3.539	-130.8	7.802	143.8	13.31	-37.5	39.78	-76.7	-8.257	
136	149.9	30.36	137.5	-5.785	168.5	-13.97	178	-79.01	-179.4	59.31	-49.7	35.89	2.506	-86.57	-128.4	-12.85	79.57	-4.91	-130.4	9.249	142.3	13.45	-36.43	38.74	-75.91	-6.986	
137	148.4	30.59	136	-5.777	167	-14.02	176.7	-79.62	-178	59.67	-48.71	34.76	3.836	-85.88	-128.1	-14.3	78.97	-6.282	-130	10.7	140.8	13.59	-35.35	37.7	-75.11	-5.715	
138	146.9	30.83	134.5	-5.769	165.5	-14.07	175.3	-80.24	-176.5	60.04	-47.73	33.63	5.166	-85.18	-127.7	-15.76	78.36	-7.654	-129.7	12.14	139.3	13.73	-34.27	36.65	-74.31	-4.444	
139	145.4	31.06	133	-5.761	164	-14.12	173.9	-80.86	-175.1	60.4	-46.74	32.5	6.496	-84.49	-127.3	-17.21	77.75	-9.025	-129.3	13.59	137.8	13.87	-33.19	35.61	-73.52	-3.173	
140	143.9	31.29	131.5	-5.753	162.5	-14.17	172.6	-81.48	-173.6	60.77	-45.76	31.36	7.826	-83.79	-127	-18.67	77.15	-10.4	-128.9	15.04	136.3	14.01	-32.11	34.57	-72.72	-1.902	
141	142.5	31.53	130	-5.745	161	-14.22	171.2	-82.09	-172.1	61.13	-44.77	30.23	9.155	-83.1	-126.6	-20.12	76.54	-11.77	-128.5	16.48	134.8	14.15	-31.03	33.53	-71.92	-0.6315	
142	141	31.76	128.5	-5.736	159.6	-14.28	169.8	-82.71	-170.7	61.49	-43.79	29.1	10.49	-82.41	-126.2	-21.58	75.93	-13.14	-128.1	17.93	133.3	14.29	-29.95	32.49	-71.13	0.6395	
143	139.5	32	127	-5.728	158.1	-14.33	168.5	-83.33	-169.2	61.86	-42.8	27.97	11.81	-81.71	-125.9	-23.03	75.32	-14.51	-127.7	19.38	131.8	14.43	-28.87	31.45	-70.33	1.91	
144	138	32.23	125.5	-5.72	156.6	-14.38	167.1	-83.95	-167.8	62.22	-41.82	26.84	13.14	-81.02	-125.5	-24.49	74.72	-15.88	-127.3	20.83	130.3	14.57	-27.79	30.4	-69.53	3.181	
145	136.5	32.46	124	-5.712	155.1	-14.43	165.7	-84.57	-166.3	62.59	-40.84	25.71	14.47	-80.32	-125.1	-25.94	74.11	-17.25	-126.9	22.27	128.8	14.71	-26.71	29.36	-68.74	4.452	
146	135	32.7	122.5	-5.704	153.6	-14.48	164.4	-85.18	-164.9	62.95	-39.85	24.57	15.8	-79.63	-124.8	-27.4	73.5	-18.63	-126.5	23.72	127.3	14.85	-25.63	28.32	-67.94	5.723	
147	133.6	32.93	121	-5.696	152.1	-14.53	163	-85.8	-163.4	63.32	-38.87	23.44	17.13	-78.94	-124.4	-28.85	72.89	-20	-126.1	25.17	125.8	14.99	-24.55	27.28	-67.14	6.994	
148	132.1	33.17	119.5	-5.688	150.6	-14.59	161.6	-86.42	-162	63.68	-37.88	22.31	18.46	-78.24	-124	-30.31	72.29	-21.37	-125.7	26.61	124.3	15.12	-23.47	26.24	-66.35	8.265	
149	130.6	33.4	118	-5.68	149.1	-14.64	160.3	-87.04	-160.5	64.05	-36.9	21.18	19.79	-77.55	-123.7	-31.76	71.68	-22.74	-125.3	28.06	122.9	15.26	-22.39	25.2	-65.55	9.536	
150	129.1	33.63	116.5	-5.672	147.6	-14.69	158.9	-87.65	-159.1	64.41	-35.91	20.05	21.12	-76.85	-123.3	-33.22	71.07	-24.11	-124.9	29.51	121.4	15.4	-21.31	24.15	-64.75	10.81	
151	127.6	33.87	115	-5.664	146.1	-14.74	157.5	-88.27	-157.6	64.78	-34.93	18.92	22.45	-76.16	-122.9	-34.67	70.47	-25.48	-124.5	30.96	119.9	15.54	-20.24	23.11	-63.96	12.08	
152	126.2	34.1	113.5	-5.656	144.6	-14.79	156.2	-88.89	-156.1	65.14	-33.94	17.79	23.78	-75.46	-122.6	-36.12	69.86	-26.86	-124.1	32.4	118.4	15.68	-19.16	22.07	-63.16	13.35	
153	124.7	34.34	112	-5.648	143.1	-14.85	154.8	-89.51	-154.7	65.51	-32.96	16.65	25.11	-74.77	-122.2	-37.58	69.25	-28.23	-123.7	33.85	116.9	15.82	-18.08	21.03	-62.36	14.62	
154	123.2	34.57	110.5	-5.64	141.6	-14.9	-26.58	-89.88	-153.2	65.87	-31.97	15.52	26.44	-74.08	-121.8	-39.03	68.64	-29.6	-123.3	35.3	115.4	15.96	-17	19.99	-61.57	15.89	
155	121.7	34.81	109	-5.631	140.1	-14.95	-27.95	-89.26	-151.8	66.24	-30.99	14.39	27.77	-73.38	-121.5	-40.49	68.04	-30.97	-122.9	36.74	113.9	16.1	-15.92	18.94	-60.77	17.16	
156	120.2	35.04	107.5	-5.623	138.6	-15	-29.31	-88.64	-150.3	66.6	-30	13.26	29.1	-72.69	-121.1	-41.94	67.43	-32.34	-122.5	38.19	112.4	16.24	-14.84	17.9	-59.97	18.43	
157	118.7	35.27	106	-5.615	137.1	-15.05	-30.68	-88.02	-148.9	66.96	-29.02	12.13	30.43	-71.99	-120.7	-43.4	66.82	-33.71	-122.2	39.64	110.9	16.38	-13.76	16.86	-59.18	19.7	
158	117.3	35.51	104.5	-5.607	135.6	-15.1	-32.05	-87.41	-147.4	67.33	-28.04	11	31.76	-71.3	-120.4	-44.85	66.21	-35.09	-121.8	41.09	109.4	16.52	-12.68	15.82	-58.38	20.98	
159	115.8	35.74	103	-5.599	134.1	-15.16	-33.41	-86.79	-146	67.69	-27.05	9.864	33.09	-70.61	-120	-46.31	65.61	-36.46	-121.4	42.53	107.9	16.66	-11.6	14.78	-57.58	22.25	
160	114.3	35.98	101.5	-5.591	132.6	-15.21	-34.78	-86.17	-144.5	68.06	-26.07	8.732	34.42	-69.91	-119.6	-47.76	65	-37.83	-121	43.98	106.4	16.8	-10.52	13.74	-56.79	23.52	
161	112.8	36.21	100	-5.583	131.1	-15.26	-36.15	-85.55	-143	68.42	-25.08	7.601	35.75	-69.22	-119.3	-49.22	64.39	-39.2	-120.6	45.43	104.9	16.93	-9.443	12.69	-55.99	24.79	
162	111.3	36.44	98.52	-5.575	129.6	-15.31	-37.51	-84.93	-141.6	68.79	-24.1	6.469	37.08	-68.52	-118.9	-50.67	63.79	-40.57	-120.2	46.87	103.4	17.07	-8.363	11.65	-55.2	26.06	
163	109.9	36.68	97.02	-5.567	128.1	-15.36	-38.88	-84.32	-140.1	69.15	-23.11	5.338	38.41	-67.83	-118.5	-52.13	63.18	-41.94	-119.8	48.32	101.9	17.21	-7.284	10.61	-54.4	27.33	
164	108.4	36.91	95.52	-5.559	126.6	-15.41	-40.25	-83.7	-138.7	69.52	-22.13	4.206	39.74	-67.14	-118.2	-53.58	62.57	-43.31	-119.4	49.77	100.4	17.35	-6.205	9.57	-53.6	28.6	
165	106.9	37.15	94.02	-5.551	125.1	-15.47	-41.61	-83.08	-137.2	69.88	-21.14	3.074	41.07	-66.44	-117.8	-55.04	61.96	-44.69	-119	51.22	98.96	17.49	-5.126	8.528	-52.81	29.87	
166	105.4	37.38	92.52	-5.543	123.6	-15.52	-42.98	-82.46	-135.8	70.25	-20.16	1.943	42.4	-65.75	-117.4	-56.49	61.36	-46.06	-118.6	52.66	97.46	17.63	-4.046	7.486	-52.01	31.14	
167	103.9	37.61	91.02	-5.535	122.1	-15.57	-44.35	-81.85	-134.3	70.61	-19.17	0.8113	43.73	-65.05	-117.1	-57.95	60.75	-47.43	-118.2	54.11	95.97	17.77	-2.967	6.445	-51.21	32.41	
168	102.4	37.85	89.52	-5.526	120.6	-15.62	-45.72	-81.23	-132.9	70.98	-18.19	-0.3203	45.06	-64.36	-116.7	-59.4	60.14	-48.8	-117.8	55.56	94.48	17.91	-1.888	5.403	-50.42	33.69	
169	101	38.08	88.02	-5.518	119.1	-15.67	-47.08	-80.61	-131.4	71.34	-17.2	-1.452	46.39	-63.67	-116.4	-60.85	59.53	-50.17	-117.4	57	92.98	18.05	-0.8085	4.361	-49.62	34.96	
170	99.49	38.32	86.52	-5.51	117.6	-15.72	-48.45	-79.99	-130	71.7	-16.22	-2.584	47.72	-62.97	-116	-62.31	58.93	-51.54	-117	58.45	91.49	18.19	0.2708	3.32	-48.82	36.23	
171	98	38.55	85.02	-5.502	116.1	-15.78	-49.82	-79.38	-128.5	72.07	-15.24	-3.715	49.05	-62.28	-115.6	-63.76	58.32	-52.92	-116.6	59.9	89.99	18.33	1.35	2.278	-48.03	37.5	
172	96.52	38.78	83.52	-5.494	114.6	-15.83	-51.18	-78.76	-127	72.43	-14.25	-4.847	50.38	-61.58	-115.3	-65.22	57.71	-54.29	-116.2	61.35	88.5	18.47	2.429	1.236	-47.23	38.77	
173	95.04	39.02	82.02	-5.486	113.1	-15.88	-52.55	-78.14	-125.6	72.8	-13.27	-5.978	51.71	-60.89	-114.9	-66.67	57.11	-55.66	-115.8	62.79	87.01	18.61	3.509	0.1944	-46.43	40.04	
174	93.56	39.25	80.52	-5.478	111.6	-15.93	-53.92	-77.52	-124.1	73.16	-12.28	-7.11	53.04	-60.2	-114.5	-68.13	56.5	-57.03	-115.4	64.24	85.51	18.74	4.588	-0.8473	-45.64	41.31	
175	92.08	39.49	79.02	-5.47	110.1	-15.98	-55.28	-76.91	-122.7	73.53	-11.3	-8.241	54.37	-59.5	-114.2	-69.58	55.89	-58.4	-115	65.69	84.02	18.88	5.667	-1.889	-44.84	42.58	
176	90.6	39.72	77.52	-5.462	108.6	-16.04	-56.65	-76.29	-121.2	73.89	-10.31	-9.373	55.7	-58.81	-113.8	-71.04	55.28	-59.77	-114.7	67.13	82.53	19.02	6.747	-2.931	-44.04	43.85	
177	89.12	39.95	76.02	-5.454	107.1	-16.09	-58.02	-75.67	-119.8	74.26	-9.327	-10.5	57.03	-58.11	-113.4	-72.49	54.68	-61.15	-114.3	68.58	81.03	19.16	7.826	-3.972	-43.25	45.12	
178	87.63	40.19	74.52	-5.446	105.6	-16.14	-59.38	-75.05	-118.3	74.62	-8.343	-11.64	58.36	-57.42	-113.1	-73.95	54.07	-62.52	-113.9	70.03	79.54	19.3	8.905	-5.014	-42.45	46.39	
179	86.15	40.42	73.02	-5.438	104.1	-16.19	-60.75	-74.43	-116.9	74.99	-7.358	-12.77	59.69	-56.73	-112.7	-75.4	53.46	-63.89	-113.5	71.48	78.05	19.44	9.984	-6.056	-41.65	47.67	
180	84.67	40.66	71.52	-5.43	102.6	-16.24	-62.12	-73.82	-115.4	75.35	-6.374	-13.9	61.02	-56.03	-112.3	-76.86	52.85	-65.26	-113.1	72.92	76.55	19.58	11.06	-7.097	-40.86	48.94	
181	83.19	40.89	70.02	-5.421	101.1	-16.29	-63.49	-73.2	-113.9	75.72	-5.389	-15.03	62.35	-55.34	-112	-78.31	52.25	-66.63	-112.7	74.37	75.06	19.72	12.14	-8.139	-40.06	50.21	
182	81.71	41.12	68.52	-5.413	99.59	-16.35	-64.85	-72.58	-112.5	76.08	-4.404	-16.16	63.68	-54.64	-111.6	-79.77	51.64	-68	-112.3	75.82	73.57	19.86	13.22	-9.181	-39.26	51.48	
183	80.23	41.36	67.02	-5.405	98.09	-16.4	-66.22	-71.96	-111	76.44	-3.42	-17.29	65.01	-53.95	-111.2	-81.22	51.03	-69.37	-111.9	77.26	72.07	20	14.3	-10.22	-38.47	52.75	
184	78.74	41.59	65.52	-5.397	96.59	-16.45	-67.59	-71.35	-109.6	76.81	-2.435	-18.43	66.34	-53.26	-110.9	-82.67	50.43	-70.75	-111.5	78.71	70.58	20.14	15.38	-11.26	-37.67	54.02	
185	77.26	41.83	64.02	-5.389	95.09	-16.5	-68.95	-70.73	-108.1	77.17	-1.45	-19.56	67.67	-52.56	-110.5	-84.13	49.82	-72.12	-111.1	80.16	69.09	20.28	16.46	-12.31	-36.87	55.29	
186	75.78	42.06	62.52	-5.381	93.59	-16.55	-70.32	-70.11	-106.7	77.54	-0.4657	-20.69	69	-51.87	-110.1	-85.58	49.21	-73.49	-110.7	81.61	67.59	20.42	17.54	-13.35	-36.08	56.56	
187	74.3	42.29	61.02	-5.373	92.09	-16.6	-71.69	-69.49	-105.2	77.9	0.5189	-21.82	70.32	-51.17	-109.8	-87.04	48.6	-74.86	-110.3	83.05	66.1	20.55	18.62	-14.39	-35.28	57.83	
188	72.82	42.53	59.52	-5.365	90.59	-16.66	-73.05	-68.88	-103.8	78.27	1.504	-22.95	71.65	-50.48	-109.4	-88.49	48	-76.23	-109.9	84.5	64.6	20.69	19.7	-15.43	-34.48	59.1	
189	71.34	42.76	58.02	-5.357	89.09	-16.71	-74.42	-68.26	-102.3	78.63	2.488	-24.08	72.98	-49.79	-109	-89.95	47.39	-77.6	-109.5	85.95	63.11	20.83	20.78	-16.47	-33.69	60.38	
190	69.85	43	56.52	-5.349	87.59	-16.76	-75.79	-67.64	-100.9	79	3.473	-25.22	74.31	-49.09	71.33	-88.6	46.78	-78.98	-109.1	87.39	61.62	20.97	21.86	-17.51	-32.89	61.65	
191	68.37	43.23	55.02	-5.341	86.09	-16.81	-77.15	-67.02	-99.4	79.36	4.457	-26.35	75.64	-48.4	71.7	-87.14	46.17	-80.35	-108.7	88.84	60.12	21.11	22.94	-18.56	-32.09	62.92	
192	66.89	43.47	53.52	-5.333	84.6	-16.86	-78.52	-66.41	-97.94	79.73	5.442	-27.48	76.97	-47.7	72.07	-85.69	45.57	-81.72	71.66	89.71	58.63	21.25	24.02	-19.6	-31.3	64.19	
193	65.41	43.7	52.02	-5.325	83.1	-16.92	-79.89	-65.79	-96.49	80.09	6.427	-28.61	78.3	-47.01	72.43	-84.23	44.96	-83.09	72.06	88.26	57.14	21.39	25.09	-20.64	-30.5	65.46	
194	63.93	43.93	50.52	-5.316	81.6	-16.97	-81.26	-65.17	-95.03	80.46	7.411	-29.74	79.63	-46.31	72.8	-82.78	44.35	-84.46	72.45	86.82	55.64	21.53	26.17	-21.68	-29.7	66.73	
195	62.45	44.17	49.02	-5.308	80.1	-17.02	-82.62	-64.55	-93.58	80.82	8.396	-30.87	80.96	-45.62	73.16	-81.32	43.75	-85.83	72.85	85.37	54.15	21.67	27.25	-22.72	-28.91	68	
196	60.96	44.4	47.52	-5.3	78.6	-17.07	-83.99	-63.93	-92.12	81.19	9.381	-32	82.29	-44.93	73.53	-79.87	43.14	-87.21	73.24	83.92	52.66	21.81	28.33	-23.76	-28.11	69.27	
197	59.48	44.64	46.02	-5.292	77.1	-17.12	-85.36	-63.32	-90.67	81.55	10.37	-33.14	83.62	-44.23	73.9	-78.41	42.53	-88.58	73.64	82.48	51.16	21.95	29.41	-24.81	-27.31	70.54	
198	58	44.87	44.52	-5.284	75.6	-17.17	-86.72	-62.7	-89.21	81.91	11.35	-34.27	84.95	-43.54	74.26	-76.96	41.92	-89.95	74.03	81.03	49.67	22.09	30.49	-25.85	-26.52	71.81	
199	56.52	45.1	43.02	-5.276	74.1	-17.23	-88.09	-62.08	-87.76	82.28	12.33	-35.4	86.28	-42.84	74.63	-75.51	-138.7	-88.68	74.42	79.58	48.18	22.23	31.57	-26.89	-25.72	73.09	
200	55.04	45.34	41.52	-5.268	72.6	-17.28	-89.46	-61.46	-86.3	82.64	13.32	-36.53	87.61	-42.15	74.99	-74.05	-139.3	-87.31	74.82	78.13	46.68	22.36	32.65	-27.93	-24.92	74.36	
